smd_id,Name,oanc_name,is_vacant,is_chairperson,oanc_hash_id
smd_2022_1D07,Gary Decker  Vice Chair,Gary Decker  Vice Chair,False,False,1f8229b4d8a1affc1d9ca03613af5eb871666b811c1d5f38a363493e
smd_2022_1E01,Vacant,Vacant,True,False,6eb31ac3caf8974581d0c05e62bdf7c28b417ae8e0632a9edbddab63
smd_2022_1E02,Bobbie Lancaster,Bobbie Lancaster,False,False,04fc976786eeb951829a12d15b47917c9121ba4379d8cf57f6c532b8
smd_2022_1E03,Michael Wray  Treasurer,Michael Wray  Treasurer,False,False,68f16b75bea208a85099c46d67377c026e6e5a08c486794cf8ac3b1e
smd_2022_1E04,Rashida Brown  Vice Chair,Rashida Brown  Vice Chair,False,False,f1fd5f64130faca97ae2c456efeb15824124f7d6e2523b04586859f9
smd_2022_1E05,Vacant,Vacant,True,False,3b8329b914740a79f6ac159b61538edab17f43660c9fd9fa99b2bf25
smd_2022_1E06,Josh Jacobson  Secretary,Josh Jacobson  Secretary,False,False,64251ae666a5d80abb2fad87adce2fd865390f45ecb4941e9b510e60
smd_2022_1E07,Brian Footer  Chairperson,Brian Footer,False,True,014ccbf59a395745caf931f2c8cdbf041ace43fe4e0a47b2617c51f1
smd_2022_2A01,Yannik Omictin,Yannik Omictin,False,False,af586ddf9f550beb73c4a3c43fcaac4df6706c8764faff1f938ea02c
smd_2022_2A02,Jim Malec  Vice Chair,Jim Malec  Vice Chair,False,False,8a0f9b3c054369db4f6ad2e01e0e5267f42074ad0d4e7ec5131a6d20
smd_2022_2A03,"Trupti ""Trip"" Patel","Trupti ""Trip"" Patel",False,False,b8c3b4a2198017821ca2aba9c1f069df178a6b2ad8be7d585708f4d1
smd_2022_2A04,Ed Comer  Secretary,Ed Comer  Secretary,False,False,afe4e9feb26b15f415e0ff0bc1c5653a3975d2ca5b47181400257d7c
smd_2022_2A05,Vacant,Vacant,True,False,5759d311480323c229e4dcbb7e95de65226649c918aaa85c2d8918e8
smd_2022_2A06,Joel Causey  Chairperson,Joel Causey,False,True,32885dd14060f549d950184479a0d208f5f1d21fabba945845d6eb5e
smd_2022_2A07,Dasia Bandy  Treasurer,Dasia Bandy  Treasurer,False,False,dc2b8c40b9befb44098340c468829ed396a482507c85001a3c6089cd
smd_2022_2A08,Jordan Nassar,Jordan Nassar,False,False,2cb810e141ccdece006421137e43f71904008c19ea84b385a741ceb8
smd_2022_2A09,Evelyn Hudson,Evelyn Hudson,False,False,b12e147127983999b294e10667f2ad200d3e10ed324cf9259f46c7cc
smd_2022_2B01,Meg Roggensack Chairperson,Meg Roggensack,False,True,07606e66aad9df80132129e38f66bda9679f9d0d636d207763c1f7a9
smd_2022_2B02,Jeff Rueckgauer,Jeff Rueckgauer,False,False,c59cd9f18a3edc0e4dcfb157b370e8d9f8393315479f8f4f2a195a28
smd_2022_2B03,Vincent E. Slatt,Vincent E. Slatt,False,False,3c292fd39959ce359b4a2ef2b1177068e5a60d80d64d0f5af32f2951
smd_2022_2B04,China Dickerson  Treasurer,China Dickerson  Treasurer,False,False,de6bc0cc829b7a0dd04ae2205b10ef15e82f568bc368f8840bd182b4
smd_2022_2B05,Z Stein,Z Stein,False,False,25a4d531558f4ca951fa0238ddbc94a18e5c94bcac0cd8ead8f45a17
smd_2022_2B06,Matt Johnson,Matt Johnson,False,False,5c3b2c63bec9ca6cd097fdc897d20d844d9407d128bdfcd3f969085c
smd_2022_2B07,Patricia Bencivenga  Secretary,Patricia Bencivenga  Secretary,False,False,18d380288a754905c5446aa68c3a1db078c42f67d0b8a2a8a5303c02
smd_2022_2B08,Zachary Adams  Vice Chair,Zachary Adams  Vice Chair,False,False,367f11cfa3ff6b7dfc4206453f79b65b8f233deb7cccd8eadb94c10d
smd_2022_2B09,Christopher Davis,Christopher Davis,False,False,5bac40420a53d9f6a6f0c31e843f043cd2329fa8494a06771abdcb49
smd_2022_2C01,Michael D. Shankle  Chairperson,Michael D. Shankle,False,True,21f2720da11759f5d51811f0a2f7036fb83d823a386cd57ca29a33c2
smd_2022_2C02,Rebecca Strauss  Vice Chair,Rebecca Strauss  Vice Chair,False,False,8ca2c174b547d86da64945d6e1e8433419779e6e6f3b675d45f22954
smd_2022_2C03,Thomas S. Lee  Treasurer,Thomas S. Lee  Treasurer,False,False,c7bbd8a1a4b23cfefe33a8158579ac915a574466b42af1100fb2ab9d
smd_2022_2C04,Kristin Roe  Seretary,Kristin Roe  Seretary,False,False,0c44a90f331773dcb72f65a8bf3336ff0137f83791d2d98e09171b06
smd_2022_2D01,Ashley Warren  Chairperson/Secretary,Ashley Warren /Secretary,False,True,7c8a64be35422e278e609875284d17d20368359c28bde5469855c654
smd_2022_2D02,Carole L. Feld  Vice Chair/Treasurer,Carole L. Feld  Vice Chair/Treasurer,False,False,aa7ca7c006dccffc7088b17941995ae7ee713b21c81472881799506d
smd_2022_2E01,Kishan Putta,Kishan Putta,False,False,4543d7cc796b2bc9192df66e359c51904c9a3cb754d272f49435502e
smd_2022_2E02,"Christopher ""Topher"" Matthews","Christopher ""Topher"" Matthews",False,False,8c9f8c3df05fa3f1b02c10c69145bff864a8d1ba875c0fdc535bc372
smd_2022_2E03,Paul Maysak,Paul Maysak,False,False,da36e029462b004a3a5c0d86e23acf53dbc949f74b7a2012eaef7d6d
smd_2022_2E04,Joseph Massaua  Treasurer,Joseph Massaua  Treasurer,False,False,eb74a083029120c815019eff111dad403333779a224adcb8c9540d4d
smd_2022_2E05,Mimsy Lindner,Mimsy Lindner,False,False,79c09e5621768a67adbd0827fe400c6182cc55a30843bb85119eb76c
smd_2022_2E06,Gwendolyn Lohse  Vice Chair,Gwendolyn Lohse  Vice Chair,False,False,80100c0efca712195682de042cd6231d546766f4775fea0f7bcbe3e4
smd_2022_2E07,Elizabeth H. Miller  Chairperson,Elizabeth H. Miller,False,True,8815d43a75b57fb1feea3e5cf7d5015bca2a27cb8402c2fbb877a4d4
smd_2022_2E08,John Di Pierri  Secretary,John Di Pierri  Secretary,False,False,81e2b7d38298a90d1396060dacd631a8266149d5916e89b5628f04d2
smd_2022_2F01,David R. Rubenstein,David R. Rubenstein,False,False,5aeaa4564d9fadf24272917a7afe5571ea4efc83ef81ba323127defd
smd_2022_2F02,Neil Rocklin,Neil Rocklin,False,False,90d7fcf2b9d5ae153ed9eeb68369a9265c038bca7cd5b294796dd087
smd_2022_2F03,Joe Florio  Chairperson,Joe Florio,False,True,5d368f7d5e90fd59fee853e74910bd3073ded8569222fbec9e3e0cbe
smd_2022_2F04,Brian J. Mccabe,Brian J. Mccabe,False,False,54ebf76d25b8fa994e01dc68df286c196d6e9db0724ae88a3590f1e4
smd_2022_2F05,Christopher Dyer  Secretary,Christopher Dyer  Secretary,False,False,10a25c032f9bee9db288c82c4868d05aa5c06cbbb44beafbee8129d9
smd_2022_2F06,Mathhew Fouracre  Treasurer,Mathhew Fouracre  Treasurer,False,False,c271ba20c5f7567fa4b0b4a03539b5057408c1c4a127247dc3e91fd9
smd_2022_2F07,Brant J. Miller  Vice Chair,Brant J. Miller  Vice Chair,False,False,b397a639a7b9c8997ab48f36ef16a3e06efe95b1299f2979e910ac4c
smd_2022_2F08,Caroline Zagraniczny,Caroline Zagraniczny,False,False,84ac9a056d5f13e036f7e34368b5489975455480d60dda1ec8e119db
smd_2022_2G01,"Anthony ""Tony"" Brown  Treasurer","Anthony ""Tony"" Brown  Treasurer",False,False,f86f2dcc839f9565980873f2a03d9759cb6b90ae8a1df1ec021f546e
smd_2022_2G02,"Alexander M. ""Alex"" Padro  Chairperson","Alexander M. ""Alex"" Padro",False,True,43ff913a1446601a8de7b9e984b65a3d27c9d48d8f98ca8d5165a74c
smd_2022_2G03,Alex Lopez  Secretary,Alex Lopez  Secretary,False,False,4fa309b12d7ad900bae78d657c288afd56934f80b9c7fa30cf6b9414
smd_2022_2G04,Steven McCarty,Steven McCarty,False,False,861b29ac0763a67e6faa20c5fc4b5e82ba79296754ea45067d0c05bd
smd_2022_2G05,Sheena Berry,Sheena Berry,False,False,9c9366970d6abd69ef4c064d642808549fa8685cc6f22244410f274d
smd_2022_2G06,Rachelle P. Nigro  Vice Chair,Rachelle P. Nigro  Vice Chair,False,False,f6e61c1206ba0ce06a69c5dc4af2dafd47aab5edc722a95e412492e2
smd_2022_3/4G01,Lisa R. Gore  Chairperson,Lisa R. Gore,False,True,f88a494a15e35a5251d4490f32ac8fd8f23f238785e5081b506b7d1d
smd_2022_3/4G02,Bruce Sherman,Bruce Sherman,False,False,aad54a037d93b494336f4ec0b443130bce3191647a17816581dc3b38
smd_2022_3/4G03,James Nash  Secretary,James Nash  Secretary,False,False,0118aee8eb416ec89a33352ccfdf43f4c8e92aa49913ff87f1ef2619
smd_2022_3/4G04,Michael Zeldin,Michael Zeldin,False,False,8aac7b8a34000c9854be6689d17f92452bf1d437ce836959901e3038
smd_2022_3/4G05,Peter Lynch,Peter Lynch,False,False,bf3738ac540424a233568ca16b2ff72eeaa39ff87050fbc8087f452f
smd_2022_3/4G06,Peter Gosselin  Vice Chair,Peter Gosselin  Vice Chair,False,False,e125635d4b3d34e616df0d1ddfebc54bfc9c19444dfbf291fa7ed68f
smd_2022_3/4G07,Zachary Ferguson  Treasurer,Zachary Ferguson  Treasurer,False,False,2c296c5393a8ee9729da46d93d3b163dad67cc2d94c8dba2540ebd2d
smd_2022_3A01,Thaddeus Bradley-Lewis  Chairperson,Thaddeus Bradley-Lewis,False,True,9de5701470910f277a147a395da56dc52ee70a17be5b6552cf36c046
smd_2022_3A02,Judy Havemann,Judy Havemann,False,False,ff0acd0fb248885a2af62fbab3bd1588cc43a4fb6ac03e867aeab5d0
smd_2022_3A03,Hans B. Miller  Vice Chair,Hans B. Miller  Vice Chair,False,False,e99621f552ed255a325ecc49e4ccf701a48d16e9c20b582a12bef9d7
smd_2022_3A04,Jeremy Del Moral  Treasurer,Jeremy Del Moral  Treasurer,False,False,6032fca2a35907dc3bdcbbfd9dd93b9024610f5ee97dcd69cf8f569b
smd_2022_3A05,Ann Lane Mladinov  Secretary,Ann Lane Mladinov  Secretary,False,False,2276c6cb8aa485844a5b26fd4c14eaa8d1e20123c0ea1e9a5261c55f
smd_2022_3B01,Kevin Lavezzo,Kevin Lavezzo,False,False,39d0081d2dc7d1af434300c7e7a0fcb608da0941c960ad45fc8c437d
smd_2022_3B02,Jackie Blumenthal  Chairperson,Jackie Blumenthal,False,True,3d3b4ecc4d3f387b8d44e4e4204a09d7f55e9648f54604d5a2197efb
smd_2022_3B03,Melissa Lane  Secretary,Melissa Lane  Secretary,False,False,91efe797fb2b856d093f5f463325fb74a0dccea7c6d47481b269bb6f
smd_2022_3B04,J. Kevin Carroll  Vice Chair,J. Kevin Carroll  Vice Chair,False,False,c84791065cab3de1fa500e8390fa8af76969eead3db6c37b6d6fe467
smd_2022_3B05,Gupi Howie,Gupi Howie,False,False,eaa04174c2d1281a9704455fafc9659fd931e5a1798ee31fd64ef444
smd_2022_3B06,Ben Bergmann  Treasurer,Ben Bergmann  Treasurer,False,False,d61322250033901ee8daf574944bc3a44de3ec974452dc837a10a318
smd_2022_3C01,Hayden Gise Vice Chair,Hayden Gise Vice Chair,False,False,ec4aa66470ead48c6ceb15637d5453a60da219682b83852fb02f4bb2
smd_2022_3C02,Adam J. Prinzo  Secretary,Adam J. Prinzo  Secretary,False,False,8df009724551670d2e63e5fdf14ccbf0bacf2cbd37e29bbaf0a90043
smd_2022_3C03,Janell Marie Pagats  Chairperson,Janell Marie Pagats,False,True,7ec9c39510df4641d503c295e92791d5cafc1ef7ed09fda6f9b24eba
smd_2022_3C04,Roric McCorristin,Roric McCorristin,False,False,401e0bdd7b8c02fbe8dbcfa6da126da39afe2d1403ce9b9c2dce9426
smd_2022_3C05,Sauleh A. Siddiqui  Treasurer,Sauleh A. Siddiqui  Treasurer,False,False,a579501907483ff3476790bcaf2a82a8ab4a822d0c10b15be9f1a1c8
smd_2022_3C06,Tammy Gordon,Tammy Gordon,False,False,c7d0da963223a89a8c7ede067f34bf3bb4846c7deecb234794cc38b7
smd_2022_3C07,Gawain Kripke,Gawain Kripke,False,False,ba947be368327cac968df33cfb9353266625b8461f20c730555a5a63
smd_2022_3C08,Rick Nash,Rick Nash,False,False,72233d2764710606da9e8d772de35e5795689f45c217c3bb2071e477
smd_2022_3D01,Chuck Elkins,Chuck Elkins,False,False,4b9a1b9b8674349e43686a3fde8d2fb845029eb4358258670514ebea
smd_2022_3D02,Tricia Duncan  Chairperson,Tricia Duncan,False,True,dcfae1af00ad748d205fc47380cc38c34c3eda01cd3fb8e644911aa0
smd_2022_3D03,Quentin Colon Roosevelt,Quentin Colon Roosevelt,False,False,f4401e2e9593d282654af3d3a3b0930a8fabbdb0409bc9df6b74d13e
smd_2022_3D04,Jeremy Joseph  Secretary,Jeremy Joseph  Secretary,False,False,a16e875deeccda0a2e0a23c230978be972cbd239e3f5f1d8ceb63334
smd_2022_3D05,Bernie Horn  Vice Chair,Bernie Horn  Vice Chair,False,False,5e86cd3034cd8e3a7c0905a4b0474f7459266ea1e9c6348a6feb963b
smd_2022_3D06,Marilyn Nowalk  Treasurer,Marilyn Nowalk  Treasurer,False,False,cd0008e56d899be77be42e17c6548201852352bf3d2343e5acb402e2
smd_2022_3D07,J. P. Szymkowikz,J. P. Szymkowikz,False,False,e669f165b62dc7fb76b75b2dc1a852c29caedc3cc7ccdb81c08dc499
smd_2022_3E01,Matthew Cohen  Vice Chair,Matthew Cohen  Vice Chair,False,False,40278e97d7d6822cc77611d4f585aa01a3f53cef9bdd27eac34083dd
smd_2022_3E02,Amy B. Hall  Secretary,Amy B. Hall  Secretary,False,False,77663f360e8d64fd586fa57903cb7db188a17b3010e37b722d6372cd
smd_2022_3E03,Jonathan Bender  Chairperson,Jonathan Bender,False,True,9bccc085e31031a1369deefaca6417b5ab34ff6a253c2e13424a04fa
smd_2022_3E04,Tom Quinn  Treasurer,Tom Quinn  Treasurer,False,False,0fb50c20d77b9a8e7414bff27bb5a4cd27a07874d616d5490fd81a2c
smd_2022_3E05,Jefferey Denny,Jefferey Denny,False,False,9005a5f46eb1b436571d7cd3d91d001362162a0a506c6f8574af7b5f
smd_2022_3E06,Alexandra Gianinno,Alexandra Gianinno,False,False,78216c240d2ede76672023a769c92fbc56ec423c43dcd6616b427302
smd_2022_3E07,Diego Carney,Diego Carney,False,False,844ad3cac00b5cfdb4a25f6241c6da04e1c7bc13418debfe7814a45e
smd_2022_3E08,Rohin Ghosh,Rohin Ghosh,False,False,151be9cc6d1db1efbbc4af28df5f5ac00697def9be7330c99617f6d4
smd_2022_3F01,Ryan Cudemus-Brunoli  Secretary,Ryan Cudemus-Brunoli  Secretary,False,False,b944926fdaebd3be43ce47b48e2f86de47cc88e9ed875bfcab50e17b
smd_2022_3F02,Teri Huet,Teri Huet,False,False,65f153ee228a4d509432e1381ec1d819e2d44d83bafaee9cbbffa695
smd_2022_3F03,Mitchell Baer  Treasurer,Mitchell Baer  Treasurer,False,False,91dff20d5bcd8641c6b11967ce606dc0dd229f6c85c018fda496d1ba
smd_2022_3F04,Claudette David  Chairperson,Claudette David,False,True,1ed628b316712e60beb9c441026711c4c0557f6cc6748d608cdc6333
smd_2022_3F05,James Tandaric  Vice Chair,James Tandaric  Vice Chair,False,False,084ef0cefb211a2c55765703218fb3487394524fdc7be0bb32e85f82
smd_2022_3F06,Courtney Carlson,Courtney Carlson,False,False,f18a1d9eebe10a4a00f860c99d50e1a66ca7669505977c05a16b2ab1
smd_2022_4A01,Paula Y. Edwards,Paula Y. Edwards,False,False,9b2769b4077d93456d5fee24c29392590dec71de1e8ce6d9ea22bcf4
smd_2022_4A02,Joan Hoyte  Vice Chair,Joan Hoyte  Vice Chair,False,False,2290df3177fc744a25bb5ae9e9e91a1894b7ba0608916384a4f1dde5
smd_2022_4A03,Stephen A. Whatley  Treasurer,Stephen A. Whatley  Treasurer,False,False,b900a2159d4b753a3e62bca958e418945b731429f124aeb97f78bb47
smd_2022_4A04,Patience Singleton  Chairperson,Patience Singleton,False,True,3061cc765f61e578ebc4f65c1c4dd9db0a4a4aca086e3778db218ce6
smd_2022_4A05,Kim Patterson,Kim Patterson,False,False,beb21eb245db56dc7792ae4b268be753311121091dde5552d1d45b47
smd_2022_4A06,Vacant,Vacant,True,False,f6076392b6bbf5b796ec8972bf14d7b6f12e7b407de7684af829473c
smd_2022_4A07,Vacant,Vacant,True,False,912a06412724d1bca0fcd1b5a7ab7587788c74245471428f359f5147
smd_2022_4B01,T. Michelle Colson,T. Michelle Colson,False,False,afdd8836cda8a35a54c3e9c9777f5ea4cf807da7672514406717afe2
smd_2022_4B02,Erin Palmer  Vice Chair,Erin Palmer  Vice Chair,False,False,b57d8833e0feaa3cbc765cfe0de81dd1863fbdba5d65cf2689b84d2c
smd_2022_4B03,Zurick T. Smith,Zurick T. Smith,False,False,c7618395d9dbdb222d93ad3a9142d00921f5eb7c0ed4aa1c71c1bb1f
smd_2022_4B04,Evan Yeats,Evan Yeats,False,False,32c1089caa721b288bc939406fa1137fff2d1c7d7f55981097d72904
smd_2022_4B05,Kevin Gilligan  Secretary,Kevin Gilligan  Secretary,False,False,0563550c3dba97500eb7bc2f32e9ff6441a37fc10fd02f0856242541
smd_2022_4B06,Tiffani Nichole Johnson,Tiffani Nichole Johnson,False,False,094970c1486d99f8a0db62e39ac98c2f00fe0d0e6bbe70bad9098923
smd_2022_4B07,Michael Cohen,Michael Cohen,False,False,e7c48f07eb9ec310216bd8d0a9e970144d0b0381b3e101b4975d1ba4
smd_2022_4B08,Alison Brooks  Chairperson,Alison Brooks,False,True,5b66111af32a3ef7a53cccf74716cb57d2af0ceb0b252993f9cbe09b
smd_2022_4B09,Audrey Walker  Treasurer,Audrey Walker  Treasurer,False,False,90632167c1717d1df29ec3fb99beed4cfd4a9cebb5e686e5ef4fb4e9
smd_2022_4B10,Laroya A. Huff,Laroya A. Huff,False,False,3ffc61a207cb5dbfbf1b7930f77ca04efbcc4e2b560e683e9b49eeda
smd_2022_4C01,Casey Swegman,Casey Swegman,False,False,1830f60f1f84884ee7bc8cf18a5ed387bc96faeb674ab675ccd92b4c
smd_2022_4C02,Antoine M. Kirby,Antoine M. Kirby,False,False,fc30e7debfd28600d84c05d63fc65e188c6b7926e15459d173bae43c
smd_2022_4C03,Thomas P. Defranco  Treasurer,Thomas P. Defranco  Treasurer,False,False,4b402b5fe732339554dceb2814b90231e9378b16228c9b920f7f27a2
smd_2022_4C04,Daniel Alexander  Vice Chair,Daniel Alexander  Vice Chair,False,False,53f72c1d51f63e6e70f75bc6aedde537bd81003752cd86d6e9f241f0
smd_2022_4C05,Brittany Kademian,Brittany Kademian,False,False,e162e356133d92186aaecd758c0f42691ac4c5750846986254bc5871
smd_2022_4C06,Karen Livingston  Chairperson,Karen Livingston,False,True,28a76b30bb60e17c4db32071e0fa6a780693d64095a4340116e92241
smd_2022_4C07,Matthew Bradfield  Secretary,Matthew Bradfield  Secretary,False,False,c5ccdd85ec5161727e0689002ce7cbe9454f95c339984c295d095844
smd_2022_4D01,Joy A. Pinkney,Joy A. Pinkney,False,False,da42f33746ee9fd4365630792ec2fefbb898df8ea86e91d0a2c1ef22
smd_2022_4D02,Kate Judson  Vice Chair,Kate Judson  Vice Chair,False,False,3510cbad95fc2a8917468e5b873d851e70f639e032f900a725fd6e8a
smd_2022_4D03,Carson C. Lucarelli,Carson C. Lucarelli,False,False,2330c8866d090e766437f1b2e3e921fd4005bb2c88bc1e99f9b0bf93
smd_2022_4D04,"Chrysanthe ""CC"" Courniotes  Treasurer","Chrysanthe ""CC"" Courniotes  Treasurer",False,False,fc56a7f7e58881a38f74195e41cf8657210cf026871dfd57e13f4296
smd_2022_4D05,Stephen Marencic JR.,Stephen Marencic JR.,False,False,dcb91433cb723520bf260cc71524347c996e303f030d82b355dbfc7e
smd_2022_4D06,Aman George  Secretary,Aman George  Secretary,False,False,1d81542d9f70e1524752ebf59ed1b6876e77eec67a60f74c8bab480a
smd_2022_4D07,J. Clark Weigel,J. Clark Weigel,False,False,e3392c28328e7bb2cb8e2eebaf3c9a887d6cd16b7ee1936ea76c2eeb
smd_2022_4D08,Anthony Pirrotti  Chairperson,Anthony Pirrotti,False,True,5740e833f74434738e5968ca43523caf607fb509efc0222798ff37c2
smd_2022_4E01,Vanessa Rubio  Secretary,Vanessa Rubio  Secretary,False,False,e54d66e24bc7b16a6e9e71207a0ae50f263bcbef86e4e70085e1d718
smd_2022_4E02,Marlene Hunt Moss,Marlene Hunt Moss,False,False,49a438bb6315afbb479796f14dc4fd59a09e50553ee8070a1ca91dfe
smd_2022_4E03,Maria Barry Vice Chair,Maria Barry Vice Chair,False,False,93f29924853ee25730c70c2a7cdfa600c34b1cdf2e9ca52cc4d19ca0
smd_2022_4E04,Carla Ferris,Carla Ferris,False,False,c972ada2407b15f2e5d44b4e5db0d8b995721647ca5f06677fd7a84a
smd_2022_4E05,Ulysses E. Campbell  Treasurer,Ulysses E. Campbell  Treasurer,False,False,39e577d5db63db1af0ff9d894ab2fd64c1fc491763f4b9ae5170fd97
smd_2022_4E06,Pavan Ishwar Khoobchandani  Chairperson,Pavan Ishwar Khoobchandani,False,True,4c8b1b7eec836d8b42d76e7fc89eac5405dae39fa5b46db7b922b6d1
smd_2022_5A01,Duvalier J. Malone,Duvalier J. Malone,False,False,17bd4c5177c09e9f5b123460369301fe4134533aae1e5372bfd451f2
smd_2022_5A02,Karlus Cozart  Parlimentarian,Karlus Cozart  Parlimentarian,False,False,00f27df361f0ce8ed6d2a59ea7e3b53c543963efe12ab48f4e1341c4
smd_2022_5A03,Emily Singer Lucio  Secretary,Emily Singer Lucio  Secretary,False,False,4e5b8db6c0825568ec8a898ab54f6f622e4f58ec99433e1407229ac7
smd_2022_5A04,Diego Rojas,Diego Rojas,False,False,4245462c48631b5bc6ea0d2c57e03cf9586bf0ac39224fbc51d51e53
smd_2022_5A05,Vacant,Vacant,True,False,d4f5031609f6040151613264441159d60b17ba6ed8cc78891428b1b6
smd_2022_5A06,Kweku A. Toure  Vice Chair,Kweku A. Toure  Vice Chair,False,False,a615d18f5067d132047f9cfd83cd7554a1ca4e1d2c45f65e17f3a82d
smd_2022_5A07,Vacant,Vacant,True,False,44ed3e015caddd13fc1288342de0ccbbd2bf89cb9ce74608d30bce19
smd_2022_5A08,Gordon-Andrew Fletcher  Chairperson,Gordon-Andrew Fletcher,False,True,390d9716a9f1d07f42418020e3a6d6b98b2e95ab00d0e573117476f5
smd_2022_5A09,Zachary Ammerman  Treasurer,Zachary Ammerman  Treasurer,False,False,3c195b649c7cf2b26badc7d35504206e1d58fb2f89b5163a5f856f01
